Error History (07/03/2023 00:00-07/03/2023 23:59)
Date/Time, Control WCS, Control CELL, Machine, Position, Transport Data Total, Error Code, Error Name, Transfer Equipment #, Cycle, Destination, Development #, Image Index #, Additional Info 1, Additional Info 2, Additional Info 3, Transport ID, Transport ID Details 1, Transport ID Details 2, Request ID, Data Type, Transport Type, Source Location, Source Transport Details, Source Display Info, Source Merge Info, Destination Location, Sub-Destination Location, Destination Transport Details, Destination Display Info, Destination Divert Info, Destination Load Forced Removal Permission, Final Destination Location, Transport Direction, Group #, Group Control Key, Load Size Info (Height), Load Size Info (Width), Load Size Info (Length), Load Size Info (Other), Weight, Barcode Data, Operation #, Control Info, Current Position Device #, Transport Key, Scheduled Location (Primary), Scheduled Location (Secondary), Determined Location #, Secondary Determined Location # 1, Secondary Determined Location # 2, Secondary Determined Location # 3, Secondary Determined Location # 4, Destination Location #, Determined Destination Outcome, Load Status, Final Load Status, Transport Starting Location, Transport Start Date/Time, Control Load Height, Pulse Value, Development #, Load Width, Load Length, Load Height, Load Weight, Barcode Sorting Outcome, Transport Data Control Info, Load Size Check Flag, Divert Control Info, Barcode Sorting Info, IJP Print Info, Group #, Load Status 2, Tracking Control Info Index, WCS Operation Management #1, WCS Operation Management #2, Operation Type, BCR # (for DB), Divert Control Info (for DB)
07/03/2023 16:46:28,AGCA001,-,1CA130,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:46:28,AGCA001,-,1DA030,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:46:28,AGCA001,-,1DA020,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:46:28,AGCA001,-,1DA040,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:46:28,AGCA001,-,1DA010,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:46:28,AGCA001,-,1CA120,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:45:25,AGCA001,-,1DA020,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:45:25,AGCA001,-,1CA120,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:45:25,AGCA001,-,1DA040,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:45:25,AGCA001,-,1DA030,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:45:25,AGCA001,-,1CA130,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:45:25,AGCA001,-,1DA010,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:45:02,AGCA001,-,1CA130,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:45:02,AGCA001,-,1DA040,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:45:02,AGCA001,-,1DA030,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:45:02,AGCA001,-,1DA010,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:45:02,AGCA001,-,1CA120,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:45:02,AGCA001,-,1DA020,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:58,AGCA001,-,1CA130,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:58,AGCA001,-,1DA020,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:58,AGCA001,-,1DA040,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:58,AGCA001,-,1DA030,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:58,AGCA001,-,1DA010,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:58,AGCA001,-,1CA120,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:55,AGCA001,-,1CA130,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:55,AGCA001,-,1DA040,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:55,AGCA001,-,1DA030,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:55,AGCA001,-,1DA020,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:55,AGCA001,-,1DA010,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:55,AGCA001,-,1CA120,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:53,AGCA001,-,1DA030,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:53,AGCA001,-,1CA130,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:53,AGCA001,-,1DA040,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:53,AGCA001,-,1DA020,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:53,AGCA001,-,1CA120,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:53,AGCA001,-,1DA010,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:51,AGCA001,-,1DA040,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:51,AGCA001,-,1CA130,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:51,AGCA001,-,1DA030,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:51,AGCA001,-,1DA020,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:51,AGCA001,-,1CA120,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:51,AGCA001,-,1DA010,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:50,AGCA001,-,1DA040,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:50,AGCA001,-,1CA130,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:50,AGCA001,-,1DA030,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:50,AGCA001,-,1CA120,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:50,AGCA001,-,1DA010,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:50,AGCA001,-,1DA020,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:50,AGCA001,-,1DA030,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:50,AGCA001,-,1CA130,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:50,AGCA001,-,1DA040,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:50,AGCA001,-,1CA120,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:50,AGCA001,-,1DA020,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:50,AGCA001,-,1DA010,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:49,AGCA001,-,1CA130,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:49,AGCA001,-,1DA030,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:49,AGCA001,-,1DA040,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:49,AGCA001,-,1DA020,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:49,AGCA001,-,1DA010,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:49,AGCA001,-,1CA120,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:48,AGCA001,-,1CA130,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:48,AGCA001,-,1DA040,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:48,AGCA001,-,1DA030,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:48,AGCA001,-,1CA120,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:48,AGCA001,-,1DA010,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:48,AGCA001,-,1DA020,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:46,AGCA001,-,1DA040,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:46,AGCA001,-,1DA030,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:46,AGCA001,-,1DA010,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:46,AGCA001,-,1CA120,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:46,AGCA001,-,1CA130,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:44:46,AGCA001,-,1DA020,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 16:02:45,AGCA001,-,1DA010,,1,1032005,Load presence error 2,-,Transport Request,,-,-,0,0,,80251,1,,,Online Data,,,,,,,,,,,,,,0,,0 ,0 ,0 ,0    ,0.000,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
07/03/2023 14:18:01,AGCA001,-,1DA020,,1,1217711,Auto door open limit error,-,Transport Request,,-,-,0,0,,80048,1,,,Online Data,,,,,,,,,,,,,,0,,2 ,0 ,0 ,0    ,0.000,P000010236,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
07/03/2023 14:18:01,AGCA001,-,1CA130,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 14:18:01,AGCA001,-,1CA120,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 14:18:01,AGCA001,-,1DA040,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 14:18:01,AGCA001,-,1DA030,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 14:18:01,AGCA001,-,1DA010,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 14:08:26,AGCA001,-,1DA030,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 14:08:26,AGCA001,-,1DA040,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 14:08:26,AGCA001,-,1CA130,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 14:08:26,AGCA001,-,1DA010,,0,1217711,Auto door open limit error,-,Destination Request,,-,-,0,0
07/03/2023 14:08:26,AGCA001,-,1CA120,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 14:08:26,AGCA001,-,1DA020,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
07/03/2023 13:56:45,AGCA001,-,1DA080,,0,1217002,Emergency Stop,-,Standby,,-,-,0,0
07/03/2023 13:56:45,AGCA001,-,1CA010,,0,1217002,Emergency Stop,-,Destination Request,,-,-,0,0
07/03/2023 13:56:45,AGCA001,-,1CA030,,0,1217002,Emergency Stop,-,Standby,,-,-,0,0
07/03/2023 13:40:21,AGCA001,-,1CA070,,0,1032001,Load release time-out,-,Release Off,,-,-,0,0
07/03/2023 13:36:17,AGCA001,-,1DA050,,1,1217120,Transport 1 time-out,-,Standby,,-,-,0,0,,79940,1,,,Online Data,,,,,,,,,,,,,,0,,2 ,0 ,0 ,0    ,0.000,P000011656,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
07/03/2023 13:35:01,AGCA001,-,1DA060,,0,1217120,Transport 1 time-out,-,Standby,,-,-,0,0
07/03/2023 13:35:01,AGCA001,-,1DA070,,0,1217120,Transport 1 time-out,-,Standby,,-,-,0,0
07/03/2023 13:34:46,AGCA001,-,1DA050,,1,1032002,Load presence error 1,-,Standby,,-,-,0,0,,79940,1,,,Online Data,,,,,,,,,,,,,,0,,2 ,0 ,0 ,0    ,0.000,P000011656,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
07/03/2023 13:34:46,AGCA001,-,1DA030,,0,1032002,Load presence error 1,-,Standby,,-,-,0,0
