Error History (08/16/2023 00:00-08/19/2023 23:59 Area:ASRS Warehouse)
Date/Time, Control WCS, Control CELL, Machine, Position, Transport Data Total, Error Code, Error Name, Transfer Equipment #, Cycle, Destination, Development #, Image Index #, Additional Info 1, Additional Info 2, Additional Info 3, Transport ID, Transport ID Details 1, Transport ID Details 2, Request ID, Data Type, Transport Type, Source Location, Source Transport Details, Source Display Info, Source Merge Info, Destination Location, Sub-Destination Location, Destination Transport Details, Destination Display Info, Destination Divert Info, Destination Load Forced Removal Permission, Final Destination Location, Transport Direction, Group #, Group Control Key, Load Size Info (Height), Load Size Info (Width), Load Size Info (Length), Load Size Info (Other), Barcode Data, Operation #, Control Info, Current Position Device #, Transport Key, Scheduled Location (Primary), Scheduled Location (Secondary), Determined Location #, Secondary Determined Location # 1, Secondary Determined Location # 2, Secondary Determined Location # 3, Secondary Determined Location # 4, Destination Location #, Determined Destination Outcome, Load Status, Final Load Status, Transport Starting Location, Transport Start Date/Time, Control Load Height, Pulse Value, Development #, Load Width, Load Length, Load Height, Load Weight, Barcode Sorting Outcome, Transport Data Control Info, Load Size Check Flag, Divert Control Info, Barcode Sorting Info, IJP Print Info, Group #, Load Status 2, Tracking Control Info Index, WCS Operation Management #1, WCS Operation Management #2, Operation Type, BCR # (for DB), Divert Control Info (for DB)
08/19/2023 18:18:57,AGCA01,-,A01024,,1,1217765,Approach Detection Sensor Error,--,Standby,,-,-,-,-,-,1356153,2,,,Online Data,,,,,,,,,,,,,,0,,0 ,0 ,0 ,0 ,8000001828,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
08/19/2023 18:18:57,AGCA01,-,AA0302,,1,1217765,Approach Detection Sensor Error,--,Waiting for Pickup Completion,,-,-,-,-,-,1356153,2,,,Online Data,,,,,,,,,,,,,,0,,0 ,0 ,0 ,0 ,8000001828,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
08/19/2023 18:18:57,AGCA01,-,A01026,,1,1217765,Approach Detection Sensor Error,--,Standby,,-,-,-,-,-,1356153,2,,,Online Data,,,,,,,,,,,,,,0,,0 ,0 ,0 ,0 ,8000001828,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
08/19/2023 18:18:57,AGCA01,-,A01025,,1,1217765,Approach Detection Sensor Error,--,Standby,,-,-,-,-,-,1356153,2,,,Online Data,,,,,,,,,,,,,,0,,0 ,0 ,0 ,0 ,8000001828,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
08/19/2023 18:17:15,AGCA01,-,A01029,,0,1217765,Approach Detection Sensor Error,--,Standby,,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/19/2023 18:17:15,AGCA01,-,A01027,,0,1217765,Approach Detection Sensor Error,--,Standby,,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/19/2023 18:17:15,AGCA01,-,A01028,,0,1217765,Approach Detection Sensor Error,--,Standby,,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/19/2023 18:17:15,AGCA01,-,AA0301,,0,1217765,Approach Detection Sensor Error,--,Standby,,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/19/2023 18:15:40,AGCA01,-,SRA003,0,1,1115004,Load profile error: Stopped,Fork 1,Deposit,AA0301,-,-,-,-,-,1356150,1,,,Online Data,,,,,,,,,,,,,,0,,0 ,0 ,0 ,0 ,8000006675,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
08/19/2023 18:15:16,AGCA01,-,SRA003,0,1,1115004,Load profile error: Stopped,Fork 1,Deposit,AA0301,-,-,-,-,-,1356150,1,,,Online Data,,,,,,,,,,,,,,0,,0 ,0 ,0 ,0 ,8000006675,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
