Occurrence time,Equipment type,Equipment group,Equipment No.,Error description
04:01:09,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:10,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:11,02:Conveyor,00,1102,Error occured(Block No=1102，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:11,02:Conveyor,00,1102,Error occured(Block No=1102，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:13,02:Conveyor,00,1103,Error occured(Block No=1103，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:13,02:Conveyor,00,1103,Error occured(Block No=1103，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:14,02:Conveyor,00,1104,Error occured(Block No=1104，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:15,02:Conveyor,00,1104,Error occured(Block No=1104，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:16,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:16,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:17,02:Conveyor,00,1106,Error occured(Block No=1106，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:18,02:Conveyor,00,1106,Error occured(Block No=1106，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:19,02:Conveyor,00,1107,Error occured(Block No=1107，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:20,02:Conveyor,00,1107,Error occured(Block No=1107，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:21,02:Conveyor,00,1108,Error occured(Block No=1108，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:21,02:Conveyor,00,1108,Error occured(Block No=1108，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:23,02:Conveyor,00,1109,Error occured(Block No=1109，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:23,02:Conveyor,00,1109,Error occured(Block No=1109，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:24,02:Conveyor,00,1110,Error occured(Block No=1110，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:24,02:Conveyor,00,1110,Error occured(Block No=1110，Error Code=0101，Details=CELL COMMUNICATION ERROR)
04:01:25,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
04:01:26,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
04:01:27,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
04:01:27,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
04:01:29,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
04:01:29,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
04:01:30,02:Conveyor,00,1104,Error recovery(Block No=1104，Error Code=0000)
04:01:31,02:Conveyor,00,1104,Error recovery(Block No=1104，Error Code=0000)
04:01:32,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
04:01:32,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
04:01:34,02:Conveyor,00,1106,Error recovery(Block No=1106，Error Code=0000)
04:01:34,02:Conveyor,00,1106,Error recovery(Block No=1106，Error Code=0000)
04:01:35,02:Conveyor,00,1107,Error recovery(Block No=1107，Error Code=0000)
04:01:35,02:Conveyor,00,1107,Error recovery(Block No=1107，Error Code=0000)
04:01:36,02:Conveyor,00,1108,Error recovery(Block No=1108，Error Code=0000)
04:01:38,02:Conveyor,00,1108,Error recovery(Block No=1108，Error Code=0000)
04:01:38,02:Conveyor,00,1109,Error recovery(Block No=1109，Error Code=0000)
04:01:39,02:Conveyor,00,1109,Error recovery(Block No=1109，Error Code=0000)
04:01:40,02:Conveyor,00,1110,Error recovery(Block No=1110，Error Code=0000)
04:01:41,02:Conveyor,00,1110,Error recovery(Block No=1110，Error Code=0000)
08:19:38,02:Conveyor,00,1104,Error occured(Block No=1104，Error Code=9202，Details=LOAD PROFILE ERROR)
08:19:57,02:Conveyor,00,1104,Error recovery(Block No=1104，Error Code=0000)
08:22:37,02:Conveyor,00,1104,Error occured(Block No=1104，Error Code=9202，Details=LOAD PROFILE ERROR)
08:23:04,02:Conveyor,00,1104,Error recovery(Block No=1104，Error Code=0000)
09:05:54,02:Conveyor,00,1103,Error occured(Block No=1103，Error Code=9202，Details=LOAD PROFILE ERROR)
09:10:01,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
11:19:34,02:Conveyor,00,1104,Error occured(Block No=1104，Error Code=9202，Details=LOAD PROFILE ERROR)
11:19:41,02:Conveyor,00,1104,Error recovery(Block No=1104，Error Code=0000)
11:42:33,02:Conveyor,00,1103,Error occured(Block No=1103，Error Code=9202，Details=LOAD PROFILE ERROR)
11:43:34,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
13:59:37,01:Crane,00,0001,Crane communication error occurred
13:59:37,01:Crane,00,0001,Crane communication error recovery
15:02:41,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=9202，Details=LOAD PROFILE ERROR)
15:03:07,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
15:03:16,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=9202，Details=LOAD PROFILE ERROR)
15:03:47,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
15:05:08,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=9202，Details=LOAD PROFILE ERROR)
15:05:36,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
15:07:48,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=9202，Details=LOAD PROFILE ERROR)
15:08:10,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
15:15:39,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=9202，Details=LOAD PROFILE ERROR)
15:16:12,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
15:16:16,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=9202，Details=LOAD PROFILE ERROR)
15:16:49,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
15:18:57,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=9202，Details=LOAD PROFILE ERROR)
15:19:19,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
15:19:26,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=9202，Details=LOAD PROFILE ERROR)
15:19:51,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
15:21:47,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=9202，Details=LOAD PROFILE ERROR)
15:22:17,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
15:22:27,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=9202，Details=LOAD PROFILE ERROR)
15:23:00,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
15:35:02,02:Conveyor,00,1103,Error occured(Block No=1103，Error Code=9202，Details=LOAD PROFILE ERROR)
15:35:16,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
15:37:43,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=9202，Details=LOAD PROFILE ERROR)
15:39:09,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
16:17:20,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=9202，Details=LOAD PROFILE ERROR)
16:17:54,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
16:17:59,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=9202，Details=LOAD PROFILE ERROR)
16:18:25,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
16:20:20,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=9202，Details=LOAD PROFILE ERROR)
16:20:37,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
16:51:30,01:Crane,00,0002,"Crane error occurred(Abnormal alertﾞ=5203,Abnormal content=STATION SIGNAL OFF)"
