Occurrence time,Equipment type,Equipment group,Equipment No.,Error description
02:26:25,01:Crane,00,0002,"Crane error occurred(Abnormal alertﾞ=9002,Abnormal content=EMERGENCY STOP: DCU)"
02:26:25,02:Conveyor,00,1109,Error occured(Block No=1109，Error Code=9202，Details=LOAD PROFILE ERROR)
10:33:52,02:Conveyor,00,1109,Error recovery(Block No=1109，Error Code=0000)
11:32:03,01:Crane,00,0002,"Crane error recovery(Abnormal alertﾞ=9002,Abnormal Content=EMERGENCY STOP: DCU)"
11:37:36,01:Crane,00,0002,"Crane error communication occurred(Response mode=39,Response content=Response error)"
11:47:13,01:Crane,00,0002,"Crane error occurred(Abnormal alertﾞ=4701,Abnormal content=LOW TEMPERATURE)"
11:48:10,01:Crane,00,0002,"Crane error recovery(Abnormal alertﾞ=4701,Abnormal Content=LOW TEMPERATURE)"
11:48:11,01:Crane,00,0002,"Crane error occurred(Abnormal alertﾞ=4701,Abnormal content=LOW TEMPERATURE)"
12:16:10,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:10,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:12,02:Conveyor,00,1102,Error occured(Block No=1102，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:12,02:Conveyor,00,1102,Error occured(Block No=1102，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:14,02:Conveyor,00,1103,Error occured(Block No=1103，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:14,02:Conveyor,00,1103,Error occured(Block No=1103，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:15,02:Conveyor,00,1104,Error occured(Block No=1104，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:15,02:Conveyor,00,1104,Error occured(Block No=1104，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:17,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:17,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:18,02:Conveyor,00,1106,Error occured(Block No=1106，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:18,02:Conveyor,00,1106,Error occured(Block No=1106，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:20,02:Conveyor,00,1107,Error occured(Block No=1107，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:20,02:Conveyor,00,1107,Error occured(Block No=1107，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:21,02:Conveyor,00,1108,Error occured(Block No=1108，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:22,02:Conveyor,00,1108,Error occured(Block No=1108，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:23,02:Conveyor,00,1109,Error occured(Block No=1109，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:24,02:Conveyor,00,1109,Error occured(Block No=1109，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:25,02:Conveyor,00,1110,Error occured(Block No=1110，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:25,02:Conveyor,00,1110,Error occured(Block No=1110，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:26,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
12:16:26,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
12:16:28,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
12:16:28,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
12:16:29,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
12:16:29,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
12:16:31,02:Conveyor,00,1104,Error recovery(Block No=1104，Error Code=0000)
12:16:31,02:Conveyor,00,1104,Error recovery(Block No=1104，Error Code=0000)
12:16:33,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
12:16:33,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
12:16:34,02:Conveyor,00,1106,Error recovery(Block No=1106，Error Code=0000)
12:16:35,02:Conveyor,00,1106,Error recovery(Block No=1106，Error Code=0000)
12:16:36,02:Conveyor,00,1107,Error recovery(Block No=1107，Error Code=0000)
12:16:36,02:Conveyor,00,1107,Error recovery(Block No=1107，Error Code=0000)
12:16:37,02:Conveyor,00,1108,Error recovery(Block No=1108，Error Code=0000)
12:16:38,02:Conveyor,00,1108,Error recovery(Block No=1108，Error Code=0000)
12:16:39,02:Conveyor,00,1109,Error recovery(Block No=1109，Error Code=0000)
12:16:40,02:Conveyor,00,1109,Error recovery(Block No=1109，Error Code=0000)
12:16:40,02:Conveyor,00,1110,Error recovery(Block No=1110，Error Code=0000)
12:16:41,02:Conveyor,00,1110,Error recovery(Block No=1110，Error Code=0000)
13:43:07,02:Conveyor,00,1103,Error occured(Block No=1103，Error Code=9202，Details=LOAD PROFILE ERROR)
13:43:42,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
14:01:50,02:Conveyor,00,1104,Error occured(Block No=1104，Error Code=9202，Details=LOAD PROFILE ERROR)
14:02:03,02:Conveyor,00,1104,Error recovery(Block No=1104，Error Code=0000)
14:26:47,01:Crane,00,0002,"Crane error recovery(Abnormal alertﾞ=4701,Abnormal Content=LOW TEMPERATURE)"
14:30:59,01:Crane,00,0003,"Crane error occurred(Abnormal alertﾞ=9002,Abnormal content=EMERGENCY STOP: DCU)"
14:31:00,02:Conveyor,00,1107,Error occured(Block No=1107，Error Code=9202，Details=LOAD PROFILE ERROR)
14:31:16,02:Conveyor,00,1107,Error recovery(Block No=1107，Error Code=0000)
14:31:31,02:Conveyor,00,1107,Error occured(Block No=1107，Error Code=5251，Details=TIME OUT: STOP-UNIT)
14:31:46,02:Conveyor,00,1107,Error recovery(Block No=1107，Error Code=0000)
14:32:02,02:Conveyor,00,1107,Error occured(Block No=1107，Error Code=5251，Details=TIME OUT: STOP-UNIT)
14:32:41,02:Conveyor,00,1107,Error recovery(Block No=1107，Error Code=0000)
14:32:57,02:Conveyor,00,1107,Error occured(Block No=1107，Error Code=5251，Details=TIME OUT: STOP-UNIT)
14:37:32,02:Conveyor,00,1107,Error recovery(Block No=1107，Error Code=0000)
14:38:32,01:Crane,00,0003,"Crane error recovery(Abnormal alertﾞ=9002,Abnormal Content=EMERGENCY STOP: DCU)"
14:39:54,01:Crane,00,0003,"Crane error occurred(Abnormal alertﾞ=9002,Abnormal content=EMERGENCY STOP: DCU)"
