Occurrence time,Equipment type,Equipment group,Equipment No.,Error description
10:32:29,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:30,02:Conveyor,00,1102,Error occured(Block No=1102，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:32,02:Conveyor,00,1103,Error occured(Block No=1103，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:33,02:Conveyor,00,1104,Error occured(Block No=1104，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:35,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:37,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:37,02:Conveyor,00,1106,Error occured(Block No=1106，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:38,02:Conveyor,00,1102,Error occured(Block No=1102，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:38,02:Conveyor,00,1107,Error occured(Block No=1107，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:40,02:Conveyor,00,1103,Error occured(Block No=1103，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:40,02:Conveyor,00,1108,Error occured(Block No=1108，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:41,02:Conveyor,00,1104,Error occured(Block No=1104，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:41,02:Conveyor,00,1109,Error occured(Block No=1109，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:42,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:43,02:Conveyor,00,1110,Error occured(Block No=1110，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:44,02:Conveyor,00,1106,Error occured(Block No=1106，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:46,02:Conveyor,00,1107,Error occured(Block No=1107，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:48,02:Conveyor,00,1108,Error occured(Block No=1108，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:49,02:Conveyor,00,1109,Error occured(Block No=1109，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:32:50,02:Conveyor,00,1110,Error occured(Block No=1110，Error Code=0101，Details=CELL COMMUNICATION ERROR)
10:33:10,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
10:33:11,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
10:33:13,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
10:33:14,02:Conveyor,00,1104,Error recovery(Block No=1104，Error Code=0000)
10:33:16,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
10:33:17,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
10:33:18,02:Conveyor,00,1106,Error recovery(Block No=1106，Error Code=0000)
10:33:18,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
10:33:19,02:Conveyor,00,1107,Error recovery(Block No=1107，Error Code=0000)
10:33:20,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
10:33:21,02:Conveyor,00,1104,Error recovery(Block No=1104，Error Code=0000)
10:33:21,02:Conveyor,00,1108,Error recovery(Block No=1108，Error Code=0000)
10:33:22,02:Conveyor,00,1109,Error recovery(Block No=1109，Error Code=0000)
10:33:23,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
10:33:24,02:Conveyor,00,1110,Error recovery(Block No=1110，Error Code=0000)
10:33:25,02:Conveyor,00,1106,Error recovery(Block No=1106，Error Code=0000)
10:33:26,02:Conveyor,00,1107,Error recovery(Block No=1107，Error Code=0000)
10:33:27,02:Conveyor,00,1108,Error recovery(Block No=1108，Error Code=0000)
10:33:29,02:Conveyor,00,1109,Error recovery(Block No=1109，Error Code=0000)
10:33:31,02:Conveyor,00,1110,Error recovery(Block No=1110，Error Code=0000)
11:43:29,01:Crane,00,0003,"Crane error occurred(Abnormal alertﾞ=9002,Abnormal content=EMERGENCY STOP: DCU)"
11:43:30,02:Conveyor,00,1107,Error occured(Block No=1107，Error Code=9202，Details=LOAD PROFILE ERROR)
11:43:47,02:Conveyor,00,1107,Error recovery(Block No=1107，Error Code=0000)
11:44:02,02:Conveyor,00,1107,Error occured(Block No=1107，Error Code=5251，Details=TIME OUT: STOP-UNIT)
11:44:15,02:Conveyor,00,1107,Error recovery(Block No=1107，Error Code=0000)
11:44:31,02:Conveyor,00,1107,Error occured(Block No=1107，Error Code=5251，Details=TIME OUT: STOP-UNIT)
11:45:57,02:Conveyor,00,1107,Error recovery(Block No=1107，Error Code=0000)
11:46:13,02:Conveyor,00,1107,Error occured(Block No=1107，Error Code=5251，Details=TIME OUT: STOP-UNIT)
11:47:03,01:Crane,00,0003,"Crane error recovery(Abnormal alertﾞ=9002,Abnormal Content=EMERGENCY STOP: DCU)"
11:49:26,02:Conveyor,00,1107,Error recovery(Block No=1107，Error Code=0000)
12:16:09,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:09,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:10,02:Conveyor,00,1102,Error occured(Block No=1102，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:11,02:Conveyor,00,1102,Error occured(Block No=1102，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:12,02:Conveyor,00,1103,Error occured(Block No=1103，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:13,02:Conveyor,00,1103,Error occured(Block No=1103，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:14,02:Conveyor,00,1104,Error occured(Block No=1104，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:14,02:Conveyor,00,1104,Error occured(Block No=1104，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:15,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=0101，Details=CELL COMMUNICATION ERROR)
12:16:15,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=0101，Details=CELL COMMUNICATION ERROR)
