Occurrence time,Equipment type,Equipment group,Equipment No.,Error description
08:33:41,02:Conveyor,00,1108,Error recovery(Block No=1108，Error Code=0000)
09:21:34,01:Crane,00,0001,"Crane error recovery(Abnormal alertﾞ=9002,Abnormal Content=EMERGENCY STOP: DCU)"
09:36:45,01:Crane,00,0001,"Crane error occurred(Abnormal alertﾞ=4701,Abnormal content=LOW TEMPERATURE)"
09:47:16,02:Conveyor,00,1108,Error occured(Block No=1108，Error Code=5251，Details=TIME OUT: STOP-UNIT)
09:47:27,02:Conveyor,00,1108,Error recovery(Block No=1108，Error Code=0000)
09:47:42,02:Conveyor,00,1108,Error occured(Block No=1108，Error Code=5251，Details=TIME OUT: STOP-UNIT)
09:48:17,01:Crane,00,0003,"Crane error occurred(Abnormal alertﾞ=9002,Abnormal content=EMERGENCY STOP: DCU)"
09:49:33,01:Crane,00,0003,"Crane error recovery(Abnormal alertﾞ=9002,Abnormal Content=EMERGENCY STOP: DCU)"
09:49:53,01:Crane,00,0003,"Crane error occurred(Abnormal alertﾞ=9002,Abnormal content=EMERGENCY STOP: DCU)"
09:49:55,01:Crane,00,0003,"Crane error recovery(Abnormal alertﾞ=9002,Abnormal Content=EMERGENCY STOP: DCU)"
09:51:14,01:Crane,00,0003,"Crane error occurred(Abnormal alertﾞ=9002,Abnormal content=EMERGENCY STOP: DCU)"
09:52:02,01:Crane,00,0003,"Crane error recovery(Abnormal alertﾞ=9002,Abnormal Content=EMERGENCY STOP: DCU)"
09:53:30,02:Conveyor,00,1108,Error recovery(Block No=1108，Error Code=0000)
10:24:48,01:Crane,00,0001,"Crane error recovery(Abnormal alertﾞ=4701,Abnormal Content=LOW TEMPERATURE)"
10:24:49,01:Crane,00,0001,"Crane error occurred(Abnormal alertﾞ=4701,Abnormal content=LOW TEMPERATURE)"
10:44:13,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=9202，Details=LOAD PROFILE ERROR)
10:44:49,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
10:45:00,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=9202，Details=LOAD PROFILE ERROR)
10:46:31,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
11:09:02,01:Crane,00,0002,"Crane error occurred(Abnormal alertﾞ=9002,Abnormal content=EMERGENCY STOP: DCU)"
11:09:03,02:Conveyor,00,1110,Error occured(Block No=1110，Error Code=9202，Details=LOAD PROFILE ERROR)
11:27:57,01:Crane,00,0001,"Crane error recovery(Abnormal alertﾞ=4701,Abnormal Content=LOW TEMPERATURE)"
11:30:03,02:Conveyor,00,1110,Error recovery(Block No=1110，Error Code=0000)
11:30:17,01:Crane,00,0002,"Crane error recovery(Abnormal alertﾞ=9002,Abnormal Content=EMERGENCY STOP: DCU)"
11:34:41,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=9202，Details=LOAD PROFILE ERROR)
11:34:55,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
11:37:07,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=9202，Details=LOAD PROFILE ERROR)
11:38:04,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
11:39:45,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=9202，Details=LOAD PROFILE ERROR)
11:40:06,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
11:42:04,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=9202，Details=LOAD PROFILE ERROR)
11:42:25,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
11:44:50,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=9202，Details=LOAD PROFILE ERROR)
11:45:32,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
