Occurrence time,Equipment type,Equipment group,Equipment No.,Error description
01:09:56,01:Crane,00,0003,"Crane error occurred(Abnormal alertﾞ=9002,Abnormal content=EMERGENCY STOP: DCU)"
01:09:59,11:MELSEC,01,0000,Communication errorOccurrence　Response codeﾞ=5　Response content=No reply
01:10:00,11:MELSEC,02,0000,Communication errorOccurrence　Response codeﾞ=5　Response content=No reply
01:10:19,01:Crane,00,0002,Crane communication error occurred
01:10:19,01:Crane,00,0001,Crane communication error occurred
01:10:19,01:Crane,00,0004,Crane communication error occurred
01:10:19,01:Crane,00,0003,Crane communication error occurred
01:13:52,11:MELSEC,01,0000,Communication errorrestoration　Response codeﾞ=0　Response content=Successful communication
01:13:52,11:MELSEC,02,0000,Communication errorrestoration　Response codeﾞ=0　Response content=Successful communication
01:13:52,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:13:52,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:13:54,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:13:54,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:13:55,01:Crane,00,0002,Crane communication error recovery
01:13:55,01:Crane,00,0001,Crane communication error recovery
01:13:56,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:13:56,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:13:56,01:Crane,00,0004,Crane communication error recovery
01:13:56,01:Crane,00,0003,Crane communication error recovery
01:13:56,01:Crane,00,0003,"Crane error recovery(Abnormal alertﾞ=9002,Abnormal Content=EMERGENCY STOP: DCU)"
01:13:57,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:13:57,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:13:59,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:13:59,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:14:00,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:14:00,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:14:03,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:14:03,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:14:04,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:14:04,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:14:06,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:14:06,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:14:08,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:14:08,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:14:09,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:14:09,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
01:14:11,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
01:14:11,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
01:14:13,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
01:14:13,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
01:14:15,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
01:14:15,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
01:14:16,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
01:14:16,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
01:14:18,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
01:14:18,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
01:14:20,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
01:14:20,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
01:14:22,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
01:14:22,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
01:14:23,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
01:14:23,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
01:14:25,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
01:14:26,02:Conveyor,00,1102,Error recovery(Block No=1102，Error Code=0000)
01:14:27,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
01:14:27,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
01:14:29,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
01:14:29,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
01:14:30,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
01:14:30,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
01:14:32,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
01:14:32,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
01:14:34,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
01:14:34,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
01:14:36,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
01:14:36,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
01:14:37,02:Conveyor,00,1103,Error recovery(Block No=1103，Error Code=0000)
